OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00072641,E01014382,135,2,3,0,2,0,2,2,1,2,1,1,4,1,1,0,1,0,2,0,1,0,1,0,0,0,3,0,0,0,1,1,2,0,1,1,2,1,2,1,1,3,4,0,4,2,1,1,2,1,1,2,3,0,4,3,2,3,0,2,1,1,2,0,4,0,2,2,2,4,0,2,3,2,3,1,4,2,6,1,2,2,1,0,2,0,0,1,2,1,1,0
E00072642,E01014382,196,2,1,1,2,3,1,3,2,2,1,4,0,1,1,6,1,4,0,2,4,3,0,1,3,4,1,5,1,2,1,0,0,2,4,1,4,1,2,4,0,3,1,1,2,0,3,2,3,2,3,4,2,5,2,7,3,3,1,1,2,2,4,5,3,1,4,3,5,7,4,3,5,3,3,1,2,1,0,0,1,1,0,1,1,1,0,1,2,0,0,2
E00072643,E01014382,130,1,1,2,0,1,1,2,2,2,0,2,1,1,3,1,0,3,3,1,1,3,2,2,1,3,0,1,0,0,1,1,1,1,2,0,0,2,2,3,1,2,0,1,1,2,1,3,2,1,3,0,2,0,1,4,1,1,0,2,1,3,1,0,3,0,3,3,0,0,2,3,2,3,1,4,2,3,1,2,3,2,1,1,2,0,0,1,0,1,0,1
E00072644,E01014382,125,1,2,0,0,1,1,0,2,0,1,2,0,1,1,0,1,4,2,4,1,2,0,0,2,0,0,2,0,0,1,0,1,1,2,0,1,0,0,3,1,0,3,2,0,5,0,4,6,1,0,1,4,2,3,5,0,0,1,1,3,2,0,1,2,2,2,1,0,2,3,3,1,3,1,3,1,1,1,0,0,5,2,2,1,0,1,0,1,0,1,2
E00072645,E01014382,244,2,1,3,3,6,10,0,3,3,3,4,3,4,3,6,4,3,2,10,3,0,1,1,0,1,0,0,2,1,1,0,4,1,2,0,4,1,1,2,1,1,3,4,6,5,7,4,4,2,3,2,1,7,2,8,3,3,0,1,1,3,5,4,2,2,2,2,5,5,7,5,4,6,3,4,3,2,1,2,1,1,3,2,1,1,1,1,0,0,0,0
E00072646,E01014382,181,1,4,2,1,2,3,2,1,2,3,4,1,1,2,4,0,1,2,2,3,1,5,0,1,2,4,1,2,2,1,2,2,0,0,2,0,3,2,2,2,4,0,0,2,2,1,5,1,2,2,4,7,3,6,3,3,0,4,2,2,1,3,5,0,2,2,2,4,3,3,1,3,1,3,1,1,1,1,2,1,1,0,1,1,1,1,1,0,1,0,6
E00072647,E01014382,107,0,3,0,2,2,0,1,3,0,1,1,2,1,1,3,3,2,0,2,0,0,0,2,0,1,3,2,0,0,0,0,3,2,0,2,0,2,0,1,1,3,0,0,0,1,1,3,3,4,0,4,1,1,1,4,3,1,3,1,2,1,2,0,2,1,1,5,1,0,0,2,1,2,1,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
E00072648,E01014382,122,2,2,0,0,1,1,1,0,1,0,0,2,1,1,1,1,3,1,2,2,2,0,0,2,3,3,0,2,2,1,2,0,2,1,0,1,0,0,0,0,1,0,0,2,1,2,2,1,1,1,1,1,2,4,4,1,1,3,4,4,4,2,1,3,2,0,1,1,1,2,4,4,3,2,4,1,0,1,2,0,0,1,0,3,0,0,0,1,0,0,0
E00072649,E01014383,141,0,1,0,0,1,0,0,2,0,4,0,1,0,1,1,0,0,2,2,2,5,0,0,5,3,6,2,3,0,0,0,1,1,1,2,1,0,1,2,1,0,1,0,6,0,1,2,2,3,3,2,2,3,2,2,5,1,4,3,0,3,2,0,2,2,3,2,1,2,1,3,2,6,2,1,4,2,0,2,2,1,0,1,1,0,0,0,0,0,0,3
E00072650,E01014383,128,1,0,1,1,1,4,1,1,2,1,1,0,1,3,1,2,0,1,1,1,0,1,2,0,2,2,2,5,3,2,1,2,1,2,0,1,0,0,2,2,3,1,1,2,2,1,0,2,4,1,1,3,2,1,2,2,0,4,0,3,2,1,2,2,0,0,0,2,0,4,0,2,4,2,3,1,3,3,2,0,1,0,0,1,0,1,2,1,0,0,0
E00072651,E01014383,91,0,0,0,0,0,0,1,2,0,1,1,1,0,1,1,1,1,1,2,0,0,0,0,4,0,5,1,2,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,2,3,3,1,1,3,2,1,1,3,0,2,2,2,0,3,1,0,2,0,1,4,2,0,4,3,1,4,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
E00072656,E01014383,192,1,3,2,0,2,2,3,1,2,1,4,4,3,5,2,1,0,2,1,1,2,2,3,1,2,4,2,0,3,1,1,1,0,1,4,1,4,0,3,1,0,1,1,2,0,3,5,2,1,2,2,6,1,3,1,5,3,4,3,0,1,4,4,1,4,4,4,5,2,7,7,3,3,5,2,2,2,2,1,1,0,2,0,2,0,1,0,0,0,0,2
E00072652,E01014384,299,6,8,4,4,2,6,3,4,4,6,3,6,5,4,6,4,1,7,6,5,3,5,3,2,5,3,3,3,1,3,1,5,3,4,7,5,6,6,3,3,4,1,3,3,2,6,4,2,9,2,2,6,6,9,8,3,1,2,2,5,4,2,2,1,0,2,4,2,4,2,1,2,1,4,2,0,1,3,4,1,0,1,3,0,2,0,2,0,0,1,0
E00072653,E01014384,243,2,4,3,2,3,6,3,6,4,2,4,3,7,4,3,2,3,5,2,2,0,1,2,8,3,1,3,1,1,0,0,2,0,3,2,1,4,1,2,3,5,2,4,8,3,5,5,4,2,2,4,2,5,0,5,5,1,6,5,3,2,1,1,4,5,2,0,5,1,4,2,2,1,5,3,2,2,3,4,2,0,1,0,1,1,1,0,0,2,0,2
E00072654,E01014384,89,0,0,0,4,2,0,0,1,0,2,1,0,0,1,2,0,1,0,1,1,2,1,3,0,4,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,2,0,2,2,2,0,0,0,0,1,2,2,1,1,6,0,2,1,0,6,1,0,2,1,0,5,0,1,2,1,5,1,0,3,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0
E00072655,E01014384,145,0,0,1,0,0,0,0,1,4,3,1,1,2,0,1,0,3,3,0,2,0,1,1,3,3,2,3,2,1,1,0,0,1,0,0,0,1,0,0,2,1,1,2,1,2,2,2,2,2,6,3,0,5,4,1,4,2,1,0,2,3,9,0,3,3,2,0,4,2,2,4,2,3,1,0,2,4,2,1,1,4,1,1,2,2,0,0,0,0,0,1
E00072657,E01014385,66,0,0,0,0,0,0,1,1,0,2,0,0,1,1,1,2,0,2,0,1,1,1,1,0,1,1,4,1,0,1,0,1,0,0,0,0,0,1,0,0,3,1,1,1,0,1,1,2,3,1,0,3,1,0,1,3,2,0,1,0,1,0,0,0,1,0,0,1,0,1,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00072658,E01014385,77,1,2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,4,0,1,2,0,1,2,0,2,0,0,0,0,3,0,2,1,0,0,1,0,0,1,1,2,0,1,2,5,1,2,4,2,0,2,1,1,2,2,0,3,5,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
E00072660,E01014385,140,2,2,2,2,0,6,1,0,3,2,1,2,0,2,1,4,3,3,2,1,2,0,1,0,0,3,2,4,2,3,2,0,0,1,1,1,0,2,1,1,1,0,0,0,4,0,2,3,3,1,5,4,5,0,3,3,1,5,3,1,2,0,1,1,2,4,2,1,0,3,0,1,1,5,1,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,1
E00072664,E01014385,210,2,2,0,1,7,0,1,4,4,3,3,4,1,5,2,3,2,3,3,0,1,2,0,1,0,1,1,1,3,2,0,0,0,1,0,2,4,1,0,2,1,3,1,1,1,3,3,2,5,1,3,5,8,5,2,10,3,3,3,2,2,0,2,3,1,1,3,3,2,6,1,7,7,5,0,3,4,3,0,3,2,3,0,1,0,1,0,1,0,3,6
E00072665,E01014385,184,0,2,4,1,0,2,1,1,1,2,1,1,0,2,1,2,2,4,6,3,4,5,4,3,1,1,2,0,1,2,2,1,1,0,2,1,1,1,1,4,1,1,1,4,5,7,1,1,5,3,4,3,2,3,3,2,5,3,3,3,1,3,4,2,3,2,1,1,2,4,2,5,5,3,1,4,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1
E00072659,E01014386,168,4,5,2,2,2,3,0,1,4,2,5,4,2,1,1,1,1,0,2,2,2,0,3,1,1,4,4,3,1,1,2,0,2,1,4,2,3,1,2,3,1,1,3,2,2,5,3,2,2,1,4,4,0,3,3,3,2,3,3,4,3,2,1,2,2,1,1,1,0,3,0,4,1,2,0,3,0,0,0,3,0,0,0,0,0,2,1,0,0,0,1
E00072661,E01014386,139,5,2,2,3,2,0,1,2,3,0,0,1,1,1,0,1,3,0,3,1,3,1,1,1,2,0,1,0,0,2,1,0,3,2,1,2,2,4,2,0,0,5,2,3,2,1,1,1,1,4,2,2,3,1,2,0,0,2,0,2,3,1,2,0,1,1,1,3,3,6,3,1,1,1,3,4,0,0,1,2,5,1,1,2,0,0,0,0,0,0,0
E00072662,E01014386,138,2,1,0,6,5,4,0,4,4,2,0,1,1,1,1,0,1,1,0,3,1,3,1,5,1,0,0,0,2,0,2,0,0,2,0,2,1,0,2,0,3,3,1,4,4,2,2,4,0,0,0,3,1,3,4,1,1,5,0,1,1,0,7,3,0,0,3,4,0,1,0,4,1,0,1,2,1,2,1,0,1,0,1,0,0,1,0,2,0,1,0
E00072663,E01014386,153,2,1,3,0,0,1,1,4,4,2,2,1,2,2,1,1,2,1,3,2,0,1,1,1,1,7,0,3,3,0,3,3,1,2,0,0,0,0,3,0,1,1,2,0,3,6,6,0,5,2,1,4,1,4,2,1,4,0,2,4,3,2,3,2,1,3,0,0,3,2,3,2,0,3,0,0,2,1,0,2,0,4,0,1,0,0,3,0,0,0,0
E00072679,E01014387,181,1,2,2,1,1,2,1,2,3,3,3,0,4,4,2,4,3,0,1,2,8,1,6,3,1,7,2,0,2,0,1,0,0,2,2,1,4,1,2,1,2,2,2,3,2,6,0,2,3,4,5,3,3,0,2,2,3,0,3,2,4,4,4,2,3,3,4,2,3,2,2,0,2,2,0,0,1,0,1,1,1,0,1,0,2,0,1,0,0,0,2
E00072682,E01014387,165,0,0,1,1,1,0,6,2,3,3,3,3,2,1,1,3,2,5,1,3,0,0,2,1,4,2,3,2,0,0,2,0,1,0,2,2,0,3,1,0,2,1,0,2,3,1,1,0,2,3,4,3,3,2,5,2,1,4,2,3,1,2,0,3,3,5,2,2,6,3,3,1,5,2,1,3,2,0,1,1,2,1,0,2,0,1,0,1,1,0,1
E00072683,E01014387,143,2,1,1,0,2,0,1,1,0,2,1,2,0,2,1,0,1,1,1,2,13,9,14,6,0,4,3,5,2,1,2,2,4,2,1,2,2,3,1,4,1,1,0,0,1,3,0,3,1,2,1,0,4,4,1,1,0,0,1,2,1,0,1,0,0,0,1,1,0,2,3,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E00072684,E01014387,129,1,6,1,2,1,2,4,1,1,0,0,1,1,1,2,1,2,1,2,4,1,0,3,4,3,2,3,2,2,3,0,3,1,1,3,4,5,0,1,3,1,3,3,0,0,3,2,2,0,2,1,2,0,0,2,3,2,0,1,2,2,1,3,0,2,0,0,0,1,1,2,0,1,0,0,2,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
E00072666,E01014388,126,1,0,1,0,0,1,0,3,1,3,7,2,4,3,0,1,1,2,0,0,1,2,1,3,1,0,0,0,1,1,0,3,0,0,1,1,2,0,3,1,1,3,1,1,2,2,3,5,0,2,2,4,3,0,2,0,2,0,1,0,0,2,1,3,2,3,2,0,2,5,1,3,2,0,2,0,2,2,2,0,0,1,0,2,0,3,0,0,0,1,0
E00072668,E01014388,114,0,0,0,0,1,0,2,0,1,1,1,2,2,2,2,0,4,0,1,0,6,1,2,4,5,0,1,0,1,0,0,0,0,0,3,0,2,2,1,1,2,0,1,0,0,0,1,0,0,3,3,2,4,3,1,0,4,3,2,1,2,0,2,2,0,3,3,3,3,0,2,5,2,0,0,0,0,0,1,0,1,1,1,0,1,0,2,1,0,0,1
E00072672,E01014388,125,1,0,0,1,2,3,0,4,3,5,2,0,0,1,1,2,3,2,1,2,0,0,1,1,0,3,0,3,0,0,0,1,0,0,0,1,2,0,2,0,2,2,1,2,2,1,1,4,2,3,5,2,3,0,5,0,0,1,3,3,1,1,2,4,4,2,1,1,1,2,0,1,4,1,1,0,0,1,0,2,0,0,0,1,0,1,2,2,0,0,1
E00072676,E01014388,167,0,0,0,2,1,2,0,1,0,1,2,1,15,6,5,5,1,3,1,2,1,8,1,2,1,0,1,2,0,0,0,0,1,0,0,2,1,2,2,0,0,0,0,2,1,4,0,2,0,1,4,4,6,1,1,2,2,0,4,5,0,1,1,1,1,2,5,3,4,5,4,0,1,2,2,3,3,2,1,2,2,1,1,0,2,1,0,2,0,3,1
E00072677,E01014388,107,1,0,2,0,0,0,0,0,0,2,0,1,1,1,1,3,2,1,2,1,4,2,2,3,6,1,2,2,2,1,0,0,0,0,0,1,0,2,1,4,0,1,1,1,3,1,4,0,1,3,2,0,0,4,2,2,1,3,0,0,2,1,0,1,0,4,2,0,1,1,1,2,0,0,1,2,1,0,2,1,1,0,1,1,0,2,0,0,0,0,0
E00072667,E01014389,107,0,0,1,0,1,1,1,2,1,3,3,0,1,1,2,2,2,1,3,0,0,2,3,0,0,3,0,0,1,2,0,0,0,1,0,1,2,0,0,0,0,1,0,2,0,2,0,0,1,0,2,1,2,0,0,1,2,1,2,1,1,4,3,3,2,2,2,1,1,1,2,3,1,2,1,4,0,1,1,1,0,3,0,0,1,0,2,0,0,0,7
E00072669,E01014389,137,0,1,1,2,1,1,3,0,1,0,3,0,3,0,2,6,0,4,0,1,1,7,7,5,5,6,3,1,1,4,1,1,0,2,1,1,2,3,0,1,0,1,0,0,1,2,3,0,0,3,1,1,1,1,0,0,0,2,0,1,3,5,2,0,0,2,4,0,3,3,0,4,0,0,3,2,0,3,1,0,0,0,1,0,2,0,0,0,0,0,1
E00072670,E01014389,155,1,1,1,1,1,3,1,4,2,0,1,5,2,0,3,0,3,4,4,3,7,4,5,3,3,3,2,3,0,1,2,1,1,0,1,0,0,0,2,3,1,1,2,4,3,4,2,1,3,0,1,2,1,1,1,0,0,2,1,2,3,0,1,2,2,3,2,1,1,3,1,2,0,0,1,2,4,2,0,3,0,0,0,0,0,1,1,1,0,0,6
E00072680,E01014389,137,2,0,0,0,2,6,0,0,0,0,1,4,2,2,3,2,4,1,2,4,0,4,4,3,3,3,3,2,1,2,1,1,0,0,0,1,1,2,1,1,2,1,0,3,2,1,1,1,5,3,1,2,2,0,3,1,1,2,2,0,3,1,2,0,3,1,2,2,1,0,0,1,0,2,1,1,0,1,3,2,0,2,2,2,0,0,1,0,0,2,1
E00072681,E01014389,138,0,0,1,1,5,2,1,5,2,1,0,4,2,1,1,1,4,1,3,2,2,6,0,7,1,2,1,0,3,0,1,0,2,1,0,1,3,0,1,3,1,1,1,0,3,2,2,2,0,1,0,2,1,1,1,0,1,0,2,2,2,2,4,5,2,2,1,3,4,1,0,0,2,2,1,0,2,1,4,0,0,2,0,0,0,0,0,1,0,0,3
E00072671,E01014390,161,5,7,1,5,4,5,2,1,4,1,2,3,0,0,3,1,3,4,2,0,4,1,6,1,1,2,3,0,3,9,4,1,7,4,0,1,0,2,0,1,2,2,1,1,2,3,4,1,2,1,0,1,0,3,0,2,0,2,1,1,2,1,1,1,1,1,1,1,1,3,0,2,2,0,1,2,0,3,0,1,0,0,0,3,0,1,0,0,0,0,1
E00072673,E01014390,140,2,6,5,1,3,2,1,1,0,3,2,2,3,1,2,1,0,6,2,0,2,0,2,0,2,3,3,2,1,1,3,2,2,0,4,5,1,2,5,1,3,0,1,4,2,1,2,3,2,3,2,3,1,2,4,1,1,1,0,0,2,3,1,0,0,1,3,1,3,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
E00072674,E01014390,169,4,3,7,2,0,2,2,3,2,2,3,1,2,5,1,2,3,0,4,0,6,6,5,3,8,4,2,5,3,3,3,4,1,3,2,1,0,0,2,3,1,0,1,3,3,4,2,1,3,3,1,1,2,1,1,1,1,1,0,1,0,0,2,1,2,2,2,1,1,0,0,4,1,0,2,0,2,0,0,3,1,1,0,0,0,0,0,1,0,0,0
E00072675,E01014390,114,8,3,1,2,1,4,2,4,2,2,1,1,1,1,2,0,0,0,1,0,0,4,1,2,2,3,2,3,0,2,2,3,2,1,1,0,4,2,0,1,4,0,3,4,1,0,2,1,0,1,1,2,2,1,1,2,0,1,0,3,0,1,0,2,0,2,1,1,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0
E00072678,E01014390,176,4,1,6,1,0,3,2,3,2,2,2,0,0,5,4,7,6,5,3,2,3,1,2,3,6,3,8,0,2,1,3,2,4,1,2,3,2,7,0,2,1,1,2,5,4,3,2,1,1,2,3,6,3,5,0,2,0,2,2,1,0,1,1,1,0,2,0,2,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
E00072689,E01014391,108,1,0,0,1,3,1,0,0,0,1,0,2,1,3,0,1,0,2,2,1,1,1,1,1,1,4,4,3,4,0,2,1,1,0,2,0,3,0,0,0,1,1,0,2,1,0,0,3,4,1,2,0,1,0,1,1,2,3,3,3,1,2,2,1,1,2,1,2,2,0,3,1,0,0,4,2,0,1,0,2,1,1,0,0,0,1,0,0,0,0,1
E00072690,E01014391,161,3,3,0,0,1,1,1,2,2,1,0,3,2,1,1,2,1,2,3,1,0,1,3,2,2,4,1,2,3,3,2,1,2,5,0,3,1,2,3,3,1,0,1,1,0,5,1,2,5,0,1,3,4,4,2,6,5,3,2,2,4,1,2,1,4,1,1,0,1,2,2,4,3,2,2,1,1,1,1,2,0,1,1,1,0,1,0,0,0,0,0
E00072691,E01014391,155,0,0,2,0,1,0,6,0,0,1,1,3,1,2,1,0,0,1,3,0,1,2,0,3,2,3,0,1,1,0,2,2,1,0,1,2,1,3,0,1,1,2,0,2,1,0,4,1,6,4,1,0,2,1,1,4,5,2,6,1,2,2,1,5,2,5,1,1,1,2,4,3,5,4,1,4,2,3,1,2,2,1,1,0,1,2,1,1,1,0,2
E00072692,E01014391,155,2,2,1,2,4,1,1,2,0,2,1,3,2,4,3,1,1,3,1,0,3,0,1,0,0,0,1,2,1,3,2,2,1,0,3,2,3,0,0,2,5,1,3,0,0,7,2,0,3,2,1,3,1,5,0,0,4,2,6,1,1,2,3,3,3,2,2,3,7,1,0,0,0,0,1,1,3,1,2,0,1,1,0,3,3,0,0,1,0,0,3
E00072693,E01014391,206,4,3,2,4,0,3,0,4,2,3,4,4,3,2,1,5,1,0,5,3,0,0,2,1,6,5,2,2,1,2,2,0,1,2,1,1,0,5,1,2,2,3,0,0,3,1,2,9,2,5,1,2,4,2,2,5,2,4,2,4,2,3,4,4,2,4,2,2,4,3,2,2,5,2,1,1,0,1,3,1,2,3,2,1,0,0,1,2,0,0,3
E00072685,E01014392,148,2,2,1,2,1,1,1,2,1,1,3,1,0,0,0,2,0,3,3,1,1,1,1,1,1,2,1,1,2,0,0,1,2,2,1,0,0,3,2,1,1,2,2,1,4,0,1,0,2,3,2,0,6,1,2,2,2,5,2,3,4,3,6,1,2,5,5,0,4,3,4,1,1,5,2,0,2,0,2,1,1,2,1,0,0,1,0,0,1,0,0
E00072686,E01014392,132,1,1,0,0,0,0,1,0,0,3,0,1,3,1,3,0,4,2,3,2,0,0,1,1,1,1,0,1,1,1,2,2,1,2,1,2,0,1,2,1,2,0,0,0,2,0,2,0,0,1,2,1,4,5,1,4,3,3,4,2,2,7,0,1,5,6,2,4,1,5,2,4,1,0,0,3,1,0,0,0,1,1,0,0,2,0,0,0,1,0,1
E00072687,E01014392,83,0,1,1,1,0,0,0,1,0,3,0,0,1,0,1,1,1,0,0,0,1,2,1,0,2,0,0,1,1,0,1,3,0,1,0,0,2,2,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,4,0,0,1,1,1,7,2,0,2,2,1,0,2,1,3,1,2,1,1,2,1,2,1,0,1,1,2,0,1,2,0,0,0,0,0,0
E00072688,E01014392,146,0,0,1,0,0,0,2,2,1,1,0,1,1,4,0,3,1,2,4,0,1,2,1,2,1,1,5,1,1,1,1,1,1,0,1,0,0,2,0,0,1,1,2,2,0,1,0,1,2,0,4,3,2,2,4,1,2,3,2,2,2,2,4,7,1,1,2,5,2,5,2,1,2,2,1,4,0,2,3,2,2,3,0,1,1,1,1,1,2,0,4
E00072698,E01014393,154,2,0,2,3,3,0,6,0,2,1,5,0,2,1,0,3,1,0,2,1,1,1,0,3,1,0,2,3,1,1,2,0,0,1,3,3,0,1,4,1,0,5,3,4,0,3,1,2,2,2,0,4,2,2,2,1,2,3,1,1,2,1,2,3,2,6,3,4,5,2,1,1,1,1,2,3,1,1,0,0,0,1,2,0,2,0,0,2,1,0,3
E00072700,E01014393,187,1,0,1,1,3,3,4,2,1,2,1,1,3,3,2,4,2,2,2,2,0,0,1,3,2,2,3,0,4,1,1,0,1,1,2,1,2,1,0,5,1,3,3,7,1,2,0,4,4,4,1,3,2,3,2,6,4,0,1,5,4,4,2,5,4,1,2,3,5,5,5,3,0,3,2,0,1,3,1,0,0,1,1,1,3,0,1,0,0,0,1
E00072701,E01014393,162,3,3,0,1,1,2,1,1,4,4,2,1,1,8,1,2,2,3,1,2,0,1,3,5,5,3,2,0,2,0,2,1,0,0,0,0,3,3,2,2,1,2,2,1,2,4,4,2,2,5,2,5,0,0,2,2,2,4,2,1,5,3,2,1,1,5,3,0,4,1,3,1,1,0,1,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
E00072702,E01014393,162,2,1,0,2,2,3,3,4,4,5,1,4,0,1,3,1,2,2,0,1,1,1,0,1,1,3,6,4,3,5,2,0,0,2,2,1,0,2,0,2,1,0,5,3,5,1,1,1,1,2,2,4,2,5,2,1,0,1,1,2,1,4,1,1,1,3,3,5,2,3,2,3,0,1,1,0,3,2,0,1,2,1,3,0,0,1,0,0,0,1,0
E00072694,E01014394,168,1,2,0,3,5,2,1,1,1,4,1,2,3,1,2,2,1,3,1,0,4,2,3,2,1,0,0,0,1,3,0,3,3,2,2,2,2,6,4,1,2,3,1,1,0,4,3,4,1,5,3,6,0,3,2,3,4,3,1,4,2,1,2,2,2,2,0,1,1,2,2,2,3,1,2,3,1,2,1,1,1,0,1,1,0,0,1,0,0,1,0
E00072695,E01014394,121,0,1,1,1,2,0,1,2,0,2,1,1,0,1,0,1,1,2,2,5,1,0,4,3,0,4,1,1,3,1,3,2,1,0,1,4,4,1,2,0,0,1,2,2,2,4,4,3,1,4,1,2,0,0,1,1,0,2,1,0,2,0,1,3,0,2,2,0,0,2,0,3,1,3,1,0,2,0,2,2,0,0,1,0,1,0,0,1,1,0,0
E00072696,E01014394,194,1,0,0,2,1,2,2,2,3,3,2,3,6,3,4,3,3,5,1,1,3,3,5,2,2,0,1,3,1,1,1,0,2,1,2,0,1,1,0,4,4,2,2,9,2,4,4,0,9,0,4,5,6,3,5,4,1,1,6,0,3,1,2,3,2,2,1,3,7,3,3,2,2,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
E00072697,E01014394,153,2,4,3,4,3,2,3,3,1,3,4,1,0,1,2,1,1,2,1,0,1,3,4,2,3,3,2,3,3,2,1,2,2,3,3,4,3,0,3,1,0,2,1,0,0,3,1,3,2,3,1,4,0,0,5,0,2,1,3,0,2,2,0,4,3,0,2,0,1,1,0,0,3,1,1,0,1,2,0,0,1,0,0,3,1,1,1,1,0,0,2
E00072699,E01014394,275,4,2,0,2,4,1,1,3,4,5,2,2,1,4,4,3,1,6,3,2,2,0,1,3,3,4,4,5,1,3,2,0,3,1,0,5,6,3,2,3,3,3,3,2,4,3,3,6,6,6,4,3,3,4,4,2,6,6,5,6,4,5,3,2,10,3,4,5,4,3,6,4,5,2,3,4,3,2,1,3,0,1,0,2,2,4,0,0,1,1,1
E00072703,E01014395,164,0,0,0,3,3,1,2,3,1,0,2,3,1,2,1,3,2,5,2,2,2,0,2,0,4,1,2,1,1,0,0,3,1,0,0,2,1,2,1,1,1,2,1,0,3,4,1,3,2,4,3,2,4,2,1,2,0,0,0,2,3,6,5,2,6,5,2,1,4,3,0,1,3,2,1,3,0,2,4,0,2,2,3,3,0,0,0,2,0,1,1
E00072712,E01014395,172,0,1,0,2,2,1,6,3,3,4,0,2,1,3,1,1,2,1,3,2,2,0,1,5,2,5,0,3,1,0,2,2,0,3,2,1,1,2,1,2,1,0,2,4,1,3,1,2,1,2,1,0,1,3,5,1,1,2,2,3,3,1,4,0,2,7,6,0,2,3,6,4,2,1,4,2,1,0,2,2,0,0,2,1,0,3,0,0,2,2,1
E00072713,E01014395,156,0,3,2,2,0,1,1,2,0,2,3,2,3,1,1,0,3,2,3,4,3,1,2,2,1,1,2,1,0,0,0,1,0,1,4,2,2,1,3,2,1,1,1,3,1,1,2,2,3,1,3,0,2,1,3,0,1,2,0,1,0,2,1,0,1,3,2,6,1,5,6,2,4,3,1,1,1,0,6,1,3,3,0,1,2,3,0,0,1,1,3
E00072714,E01014395,158,2,2,0,0,0,1,1,0,2,1,2,2,1,2,2,0,2,1,3,0,2,1,1,6,4,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,2,0,1,4,3,2,4,0,0,5,5,2,1,2,4,3,2,3,3,2,0,3,1,2,3,9,5,6,5,2,2,5,2,3,3,2,0,1,1,1,3,2,1,0,1,1,0,1
E00072715,E01014396,204,3,1,3,2,2,2,0,3,1,1,0,4,1,2,3,7,4,3,5,4,2,1,3,0,0,3,2,1,5,4,3,0,3,1,6,2,1,7,3,3,4,2,5,6,2,4,5,4,2,1,2,1,1,4,2,2,4,1,1,4,2,2,3,4,3,4,3,1,2,1,3,3,1,2,3,0,1,1,1,1,0,1,1,0,0,2,0,0,0,0,1
E00072716,E01014396,102,1,3,1,4,3,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,2,3,1,0,2,1,2,2,0,1,1,0,1,2,0,0,0,0,3,0,2,0,1,1,1,1,1,0,0,1,3,0,2,0,0,1,1,1,0,2,2,1,1,1,2,0,0,1,1,1,2,1,1,2,4,1,0,2,1,1,1,1,2,5,2,2,1,0,3
E00072718,E01014396,118,3,3,2,4,3,0,0,1,1,0,2,1,0,5,0,2,0,0,2,0,0,3,0,2,0,2,2,3,0,1,3,3,3,6,0,1,1,1,1,0,3,1,0,0,2,2,1,2,2,3,1,2,2,1,0,0,0,0,4,2,3,1,1,2,2,2,1,0,1,1,1,2,1,2,0,0,1,0,3,2,0,0,0,1,0,1,0,1,0,0,0
E00072719,E01014396,104,3,0,0,2,0,2,0,0,0,1,0,1,2,1,3,3,0,1,4,0,2,2,1,2,1,1,0,0,3,1,0,1,1,0,2,2,2,2,0,2,0,2,0,0,1,2,1,2,1,0,0,2,2,2,0,2,2,4,0,1,1,1,0,1,1,3,1,0,1,3,1,1,1,1,0,1,2,1,2,1,1,1,0,0,0,0,2,0,2,1,2
E00072720,E01014396,192,6,3,5,2,2,6,0,3,3,3,2,1,3,3,2,2,3,2,3,6,1,1,2,3,6,0,2,0,1,2,1,4,0,3,0,1,2,2,3,1,6,2,2,5,3,3,3,8,1,2,2,1,2,2,3,5,1,1,1,3,0,1,0,0,0,0,2,1,4,3,2,5,1,0,2,2,0,0,3,2,1,0,2,1,1,0,4,1,0,3,0
